Product DB,Customer DB,Order DB,Shipping Cost Service,Caching Service,Product Service,Auth Service,Order Service,API,www,Website
0.55360839024812,0.05772927687606379,0.15397738116149118,0.12021655961146233,0.122195039835036,0.39173802614344644,0.3996642743766386,0.7105247978886539,2.1039624486519317,2.580403254613757,2.971071020595916
0.05339343803803211,0.23956047156795593,0.29779402692943635,0.14285381052716992,0.2754709400343888,0.5453717829373728,0.6463703053319102,0.9916196784164116,2.93219222840992,3.804571007283759,3.8955354896543266
0.02385964841308147,0.3000438639801785,0.04216935758361121,0.12501739514849036,0.15268486354173388,0.5749184314554099,0.6722276486540213,0.9648065923114383,3.1062180933484758,4.076227458854659,4.441924403292248
0.11859826983928903,0.4780967606696641,0.04238278162741764,0.1439688698450318,0.22271979321900826,0.6181287144294804,0.6381790790534393,0.9383659782191918,3.217642755082468,4.04356003317342,4.334923934648892
0.5249008102789511,0.0780314805130431,0.03169434499564997,0.23188438543098505,0.6474518055544816,1.0817532909360033,0.3885062749587411,0.7119371807202766,2.7936047293859207,3.2153067687767702,3.2550617742185413
0.06397979024227479,0.06153362526038432,0.08005197050545125,0.14295048595888374,0.35023388025647634,0.5044301792800296,0.2661799282700291,0.8173358925137257,2.167850768753789,2.657567937561404,2.7400689719944284
0.23765283053327035,0.0043966593515119045,0.04318923032389299,0.12053688793429236,0.21375832767727965,0.36587777827059687,0.2416437125467837,0.6817160858946835,2.1036119785148975,2.3677433156426044,2.506177803478817
0.32776988068234036,0.017284438629515803,0.4084156417844058,0.33400591140444913,0.5270665875362326,0.6996506729234596,0.28243751327086775,0.9322570710298286,2.484549420053942,3.024486938038344,3.0552578520303086
0.21348229882023204,0.08884633409297181,0.08163883697222257,0.21972909941443003,0.11587701160944255,0.3747886372806131,0.4858343794284057,0.7974049425087839,2.4258709222129307,3.061842628238365,3.3560247128548637
0.021587940778373116,0.011592772965681957,0.13879192743119714,0.19730176723852938,0.36286339903147236,0.5668676251095442,0.18180383985242315,0.8118431119472196,2.080033857891121,2.295363754300518,2.3612059717531713
0.2788053835282394,0.16676609554987162,0.19356462447370407,0.31926530564127387,0.5639538304967515,0.7262733975697966,0.7800687441774451,0.8486788942976615,3.369082765972303,4.161418356226521,4.188680904255501
0.10264626389109184,0.5804827933417753,0.13117669738865104,0.430822044539961,0.3292113369886791,0.7285209439341809,0.9901524605451165,0.8641194482203015,3.8107503227436093,5.147774818775953,5.1822376844276
0.21123152419823504,0.08950477233807938,0.1883326276590064,0.3831018204178126,0.14481276354782277,0.6283385026337264,0.723662536917892,0.7983267701801101,2.985186996447366,3.745277165651063,3.811871192977727
0.289750814463644,0.19288654422352144,0.3865766383324452,0.20218969055072575,0.14929615820327896,0.3664751599958008,0.3322341828919706,0.9052120288355505,2.397913419979348,2.7408835902180697,2.904147782458172
1.0815343280094494,0.001051165236508755,0.03285301675268756,0.7697775831387075,1.2395391444958865,1.4710218234204646,0.12289504380293978,0.6720140772279017,2.980555796872669,3.2338830430490932,3.2732400577333447
0.4330747174097064,0.07255613383581275,0.4739422957855437,0.4071758456316511,0.1336220013882158,0.6246956756163625,0.3143567334181014,1.0765728295658243,2.669315373070051,3.0477629705108598,3.0583795041799453
0.6001550815653354,0.27407168761633266,0.5147378509452696,0.10772976947136463,0.12573459578193846,0.462820252220372,0.40122215861555344,1.1620807121285053,2.8504050379812176,3.3537150109169134,3.384590877876806
0.34279789593166576,0.0934689487477155,0.37847956592826115,0.4873936331105856,0.11638357354420932,0.7390717898478049,0.2536014737683952,0.9934866814692966,2.657093418901084,2.9621685348268003,3.157693694713965
0.020097868667563273,0.4026865307527186,0.5184596081868886,0.3052846366319043,0.1708699004042166,1.0005608268011277,0.8619438435885698,1.354380543687494,4.335769506622005,5.4740063984523974,5.6184572140371145
0.006902176138438233,0.017523500943059673,0.35401374724305257,0.17018915383792704,0.19420922460603307,0.39636927837038793,0.2534833385437646,1.2392484067618232,2.529392770650614,3.080706717843473,3.1264122280741637
0.33726352134173115,0.02319380547367931,0.047033140486587265,0.1379767627381762,0.5621824058294126,0.8475914093842905,0.3181716563735998,0.6362534985002464,2.380005580085613,2.8970316213599485,2.9880421905855963
0.27107109079756725,0.4109505092422383,0.13642547038357808,0.21821715793435809,0.14865123400301428,0.6577168690285223,0.6362008437774986,0.7269160114847861,2.9629250048414097,3.9038219698090333,3.9458808107789474
0.039794981947501,0.28006276259775237,0.26551224706380666,0.1395861467934154,0.14826598494709314,0.5558768145360506,0.6025531707951268,0.9196939091604661,2.9521988109509207,3.6747138237834145,3.844477728766978
0.1733577712794427,0.054845723628496296,0.18338307286195446,0.29356797793748446,0.37654645446780144,0.7590338899344897,0.31331940490333654,0.9497275305698395,2.695916724725066,3.3980840344407275,3.52838084985288
0.2977961762457454,0.12872265531477567,0.2887512971604222,0.3542563860362533,0.18466274748125905,0.7011294323917032,0.8329751370342123,0.8678963754988438,3.1102868103132812,4.2006204438746195,4.2126304299702255
0.06047133206628276,0.8498875412519307,0.02887300251562776,0.1492287902198604,0.14502261341273176,0.9834810201747034,1.0678907391703818,0.9485679844715313,4.416818027762231,5.875789846106494,5.95078580083018
0.04197934645634063,0.05441197188602586,0.1366879191771041,0.1291562782730099,0.23089021168011423,0.38480909597536883,0.3974674243986699,0.665833082947602,2.1457388235377435,2.6058633919138607,2.657515450231631
0.23760705233479734,0.21458879475164402,0.2595962071038088,0.4663678926281376,0.19019670060348087,0.899416520425628,0.4240107123575083,0.7986142633218261,2.94387028069752,3.4650637078582123,3.7065602846491577
0.33526639776184897,0.24488816041543263,0.28777424306801536,0.12579322012189664,0.534787426906714,0.7109655447903686,0.43683794145148164,0.8733850097331539,3.0528666740741475,3.578657509185012,3.8345421622328604
0.10342278610460034,0.16633088360137271,0.12122239562336926,0.25122832160126735,0.12571091002828222,0.4127743994172964,0.4054679998715257,0.7622744361862156,2.3703388511536794,3.017549516160672,3.1057516389456
0.17123903586466618,0.028023652934143103,0.09856173183976091,0.5085204419612827,0.1315554487545862,0.7046982055363443,0.1611288937084792,0.6620922807307107,2.125507723649842,2.391103969761128,2.42322799517969
0.11692700734786443,0.032324518368269516,0.24291471335954387,0.10364071461524667,0.23333299450762102,0.5187423493249539,0.25027346982026727,0.8193857492075893,2.425715313081888,2.932704887444441,2.9438504823081586
0.008235548551679238,0.40557010663773574,0.014801159881015089,0.2296627013629938,0.1221538793087317,0.6738314896712582,0.5333490019182061,0.7433993217438918,2.925398832199,3.476064106495932,3.5166957141967887
0.22490547811819006,0.12150969868779722,0.09073185051446021,0.10470406406140961,0.13784695694119345,0.3030124332130354,0.5770883470255045,0.8446824366485132,2.564235447334221,3.1558908976836606,3.1583603432128267
0.02490125151620881,0.1437477456284115,0.005763498680862471,0.18078370031560462,0.15964794761820605,0.6349500244961007,0.26681456746010423,0.7461266328086494,2.3213052510314265,2.65196132199707,2.664343108128381
0.035203455868889566,0.05184921670408421,0.07845529840173708,0.3062658670755114,0.25968242764443555,0.77432205915039,0.3185199957184831,0.5787687647290475,2.472504243642045,2.7944627279003837,2.794491491627951
0.12037758373835619,0.783366496739474,0.33010395306425305,0.23988091861247476,0.14989261139427199,0.9963547789433104,0.8885604107845055,0.88411116401761,4.127755618352029,5.0616568576793926,5.462152276922603
0.124244165721286,0.09159429817042222,0.07341739217206206,0.3611429084948635,0.2932346977981001,0.7697634008503449,0.28421454547668945,0.6513797715911889,2.3017499586331374,2.7678394966033606,2.9772969256347404
0.7148524504599927,0.44031899706173905,0.01619767227268191,0.3701140771341993,0.9191329832363243,1.2786645112210202,0.7439358475018538,0.7671561027928638,3.876488506840108,4.780447470708926,4.86769582959435
